t	nsat	m	n	chi	lambda	k	timebudget
200	228455	303473	68779	1.9000000000000001	50	2	5
200	228847	303473	68779	1.9000000000000001	50	2	5
200	229025	303473	68779	1.9000000000000001	50	2	5
200	228493	303473	68779	1.9000000000000001	50	2	5
200	228782	303473	68779	1.9000000000000001	50	2	5
200	228616	303473	68779	1.9000000000000001	50	2	5
200	228754	303473	68779	1.9000000000000001	50	2	5
200	229004	303473	68779	1.9000000000000001	50	2	5
200	229024	303473	68779	1.9000000000000001	50	2	5
200	228876	303473	68779	1.9000000000000001	50	2	5
150	228603	303473	68779	1.9000000000000001	50	2	5
150	228532	303473	68779	1.9000000000000001	50	2	5
150	228551	303473	68779	1.9000000000000001	50	2	5
150	228432	303473	68779	1.9000000000000001	50	2	5
200	228831	303473	68779	1.9000000000000001	50	2	5
200	228971	303473	68779	1.9000000000000001	50	2	5
200	228672	303473	68779	1.9000000000000001	50	2	5
200	228528	303473	68779	1.9000000000000001	50	2	5
200	228859	303473	68779	1.9000000000000001	50	2	5
200	228641	303473	68779	1.9000000000000001	50	2	5
200	228760	303473	68779	1.9000000000000001	50	2	5
200	228740	303473	68779	1.9000000000000001	50	2	5
200	228802	303473	68779	1.9000000000000001	50	2	5
200	228615	303473	68779	1.9000000000000001	50	2	5
200	229040	303473	68779	1.9000000000000001	50	2	5
200	228581	303473	68779	1.9000000000000001	50	2	5
200	228762	303473	68779	1.9000000000000001	50	2	5
200	228806	303473	68779	1.9000000000000001	50	2	5
200	228630	303473	68779	1.9000000000000001	50	2	5
200	228605	303473	68779	1.9000000000000001	50	2	5
200	228669	303473	68779	1.9000000000000001	50	2	5
150	228604	303473	68779	1.9000000000000001	50	2	5
200	228672	303473	68779	1.9000000000000001	50	2	5
200	228652	303473	68779	1.9000000000000001	50	2	5
200	228898	303473	68779	1.9000000000000001	50	2	5
200	228767	303473	68779	1.9000000000000001	50	2	5
200	228638	303473	68779	1.9000000000000001	50	2	5
200	228765	303473	68779	1.9000000000000001	50	2	5
200	228723	303473	68779	1.9000000000000001	50	2	5
200	228718	303473	68779	1.9000000000000001	50	2	5
200	228703	303473	68779	1.9000000000000001	50	2	5
150	228598	303473	68779	1.9000000000000001	50	2	5
200	228665	303473	68779	1.9000000000000001	50	2	5
200	228674	303473	68779	1.9000000000000001	50	2	5
200	228691	303473	68779	1.9000000000000001	50	2	5
200	229051	303473	68779	1.9000000000000001	50	2	5
200	228663	303473	68779	1.9000000000000001	50	2	5
200	229079	303473	68779	1.9000000000000001	50	2	5
200	228857	303473	68779	2.2	50	2	5
200	228928	303473	68779	2.2	50	2	5
200	228817	303473	68779	2.2	50	2	5
200	228996	303473	68779	2.2	50	2	5
200	229019	303473	68779	2.2	50	2	5
200	228773	303473	68779	2.2	50	2	5
200	228559	303473	68779	2.2	50	2	5
200	228754	303473	68779	2.2	50	2	5
150	228619	303473	68779	2.2	50	2	5
150	228760	303473	68779	2.2	50	2	5
200	228698	303473	68779	2.2	50	2	5
200	228526	303473	68779	2.2	50	2	5
200	228970	303473	68779	2.2	50	2	5
200	228728	303473	68779	2.2	50	2	5
200	228591	303473	68779	2.2	50	2	5
200	228821	303473	68779	2.2	50	2	5
150	228728	303473	68779	2.2	50	2	5
150	228596	303473	68779	2.2	50	2	5
150	228516	303473	68779	2.2	50	2	5
200	228660	303473	68779	2.2	50	2	5
200	228533	303473	68779	2.2	50	2	5
200	228908	303473	68779	2.2	50	2	5
200	228795	303473	68779	2.2	50	2	5
200	228732	303473	68779	2.2	50	2	5
150	228615	303473	68779	2.2	50	2	5
200	229163	303473	68779	2.2	50	2	5
200	228850	303473	68779	2.2	50	2	5
200	228638	303473	68779	2.2	50	2	5
150	228585	303473	68779	2.2	50	2	5
150	228798	303473	68779	2.2	50	2	5
200	228683	303473	68779	2.2	50	2	5
200	228689	303473	68779	2.2	50	2	5
200	228794	303473	68779	2.2	50	2	5
150	228877	303473	68779	2.2	50	2	5
200	228664	303473	68779	2.2	50	2	5
200	228716	303473	68779	2.2	50	2	5
200	228824	303473	68779	2.2	50	2	5
200	228492	303473	68779	2.2	50	2	5
150	228715	303473	68779	2.2	50	2	5
200	228463	303473	68779	2.2	50	2	5
200	228655	303473	68779	2.2	50	2	5
200	228652	303473	68779	2.2	50	2	5
150	228736	303473	68779	2.2	50	2	5
200	228902	303473	68779	2.2	50	2	5
200	228865	303473	68779	2.2	50	2	5
200	228834	303473	68779	2.2	50	2	5
200	228675	303473	68779	2.2	50	2	5
200	228664	303473	68779	2.2	50	2	5
200	228421	303473	68779	2.2	50	2	5
200	228627	303473	68779	2.2	50	2	5
200	228928	303473	68779	2.2	50	2	5
200	228798	303473	68779	2.2	50	2	5
150	228705	303473	68779	2.2	50	2	5
150	228640	303473	68779	2.2	50	2	5
200	228529	303473	68779	2.2	50	2	5
200	228686	303473	68779	2.2	50	2	5
200	228621	303473	68779	2.2	50	2	5
200	228874	303473	68779	2.2	50	2	5
200	228867	303473	68779	2.2	50	2	5
150	228846	303473	68779	2.2	50	2	5
200	228917	303473	68779	2.2	50	2	5
200	229001	303473	68779	2.2	50	2	5
200	228795	303473	68779	2.2	50	2	5
200	228985	303473	68779	2.2	50	2	5
200	228696	303473	68779	2.2	50	2	5
150	228752	303473	68779	2.2	50	2	5
200	228844	303473	68779	2.2	50	2	5
200	228721	303473	68779	2.2	50	2	5
200	228703	303473	68779	2.2	50	2	5
150	228787	303473	68779	2.2	50	2	5
200	228778	303473	68779	2.2	50	2	5
200	228682	303473	68779	2.2	50	2	5
200	228604	303473	68779	2.2	50	2	5
200	228942	303473	68779	2.2	50	2	5
200	229039	303473	68779	2.2	50	2	5
150	228740	303473	68779	2.2	50	2	5
150	228809	303473	68779	2.2	50	2	5
200	228757	303473	68779	2.2	50	2	5
200	228993	303473	68779	2.2	50	2	5
200	228853	303473	68779	2.2	50	2	5
200	228913	303473	68779	2.2	50	2	5
200	228867	303473	68779	2.2	50	2	5
200	228758	303473	68779	2.2	50	2	5
200	228652	303473	68779	2.2	50	2	5
200	228799	303473	68779	2.2	50	2	5
200	228679	303473	68779	2.2	50	2	5
200	228714	303473	68779	2.2	50	2	5
200	228575	303473	68779	2.2	50	2	5
150	228801	303473	68779	2.2	50	2	5
150	228770	303473	68779	2.2	50	2	5
200	228686	303473	68779	2.2	50	2	5
200	228597	303473	68779	2.2	50	2	5
150	228507	303473	68779	2.2	50	2	5
200	228554	303473	68779	2.2	50	2	5
200	228786	303473	68779	2.2	50	2	5
200	228721	303473	68779	2.2	50	2	5
200	228837	303473	68779	2.2	50	2	5
200	228864	303473	68779	2.2	50	2	5
150	228684	303473	68779	2.2	50	2	5
100	228459	303473	68779	2.2	50	2	5
150	228634	303473	68779	2.5	50	2	5
150	228638	303473	68779	2.5	50	2	5
200	228631	303473	68779	2.5	50	2	5
200	228707	303473	68779	2.5	50	2	5
200	228814	303473	68779	2.5	50	2	5
200	228496	303473	68779	2.5	50	2	5
150	228560	303473	68779	2.5	50	2	5
200	228751	303473	68779	2.5	50	2	5
150	228666	303473	68779	2.5	50	2	5
150	228925	303473	68779	2.5	50	2	5
200	229015	303473	68779	2.5	50	2	5
200	228775	303473	68779	2.5	50	2	5
200	228652	303473	68779	2.5	50	2	5
150	228653	303473	68779	2.5	50	2	5
200	228791	303473	68779	2.5	50	2	5
200	228721	303473	68779	2.5	50	2	5
200	228548	303473	68779	2.5	50	2	5
200	228701	303473	68779	2.5	50	2	5
200	228731	303473	68779	2.5	50	2	5
200	228779	303473	68779	2.5	50	2	5
150	228548	303473	68779	2.5	50	2	5
200	228545	303473	68779	2.5	50	2	5
200	228642	303473	68779	2.5	50	2	5
200	228759	303473	68779	2.5	50	2	5
200	228677	303473	68779	2.5	50	2	5
200	228841	303473	68779	2.5	50	2	5
200	228727	303473	68779	2.5	50	2	5
200	228574	303473	68779	2.5	50	2	5
200	228667	303473	68779	2.5	50	2	5
150	228937	303473	68779	2.5	50	2	5
150	228448	303473	68779	2.5	50	2	5
200	228613	303473	68779	2.5	50	2	5
200	228863	303473	68779	2.5	50	2	5
200	228843	303473	68779	2.5	50	2	5
200	228759	303473	68779	2.5	50	2	5
200	228727	303473	68779	2.5	50	2	5
200	228857	303473	68779	2.5	50	2	5
200	228839	303473	68779	2.5	50	2	5
200	228641	303473	68779	2.5	50	2	5
200	228766	303473	68779	2.5	50	2	5
200	228748	303473	68779	2.5	50	2	5
200	228782	303473	68779	2.5	50	2	5
200	228673	303473	68779	2.5	50	2	5
200	228620	303473	68779	2.5	50	2	5
200	229070	303473	68779	2.5	50	2	5
200	228826	303473	68779	2.5	50	2	5
150	228751	303473	68779	2.5	50	2	5
200	228628	303473	68779	2.5	50	2	5
200	228653	303473	68779	2.5	50	2	5
200	228876	303473	68779	2.5	50	2	5
200	228682	303473	68779	2.5	50	2	5
200	228803	303473	68779	2.5	50	2	5
150	228512	303473	68779	2.5	50	2	5
200	228559	303473	68779	2.5	50	2	5
200	228994	303473	68779	2.5	50	2	5
200	228458	303473	68779	2.5	50	2	5
200	228454	303473	68779	2.5	50	2	5
200	228915	303473	68779	2.5	50	2	5
200	228686	303473	68779	2.5	50	2	5
200	228644	303473	68779	2.5	50	2	5
200	228848	303473	68779	2.5	50	2	5
150	228557	303473	68779	2.5	50	2	5
200	228680	303473	68779	2.5	50	2	5
200	228813	303473	68779	2.5	50	2	5
200	228820	303473	68779	2.5	50	2	5
150	228466	303473	68779	2.5	50	2	5
150	228633	303473	68779	2.5	50	2	5
200	228912	303473	68779	2.5	50	2	5
150	228582	303473	68779	2.5	50	2	5
200	228671	303473	68779	2.5	50	2	5
200	228807	303473	68779	2.5	50	2	5
200	228726	303473	68779	2.5	50	2	5
200	228743	303473	68779	2.5	50	2	5
200	228632	303473	68779	2.5	50	2	5
200	228621	303473	68779	2.5	50	2	5
200	228633	303473	68779	2.5	50	2	5
150	228836	303473	68779	2.5	50	2	5
200	228510	303473	68779	2.5	50	2	5
200	228690	303473	68779	2.5	50	2	5
200	228534	303473	68779	2.5	50	2	5
150	228743	303473	68779	2.5	50	2	5
150	228587	303473	68779	2.5	50	2	5
200	228585	303473	68779	2.5	50	2	5
150	228484	303473	68779	2.5	50	2	5
150	228928	303473	68779	2.5	50	2	5
150	228800	303473	68779	2.5	50	2	5
200	228787	303473	68779	2.5	50	2	5
200	228734	303473	68779	2.5	50	2	5
200	228751	303473	68779	2.5	50	2	5
150	228690	303473	68779	2.5	50	2	5
200	228478	303473	68779	2.5	50	2	5
150	228815	303473	68779	2.5	50	2	5
200	228927	303473	68779	2.5	50	2	5
200	228656	303473	68779	2.5	50	2	5
200	228507	303473	68779	2.5	50	2	5
200	228546	303473	68779	2.5	50	2	5
150	228755	303473	68779	2.5	50	2	5
150	228621	303473	68779	2.5	50	2	5
200	228641	303473	68779	2.5	50	2	5
200	228908	303473	68779	2.5	50	2	5
200	228501	303473	68779	2.8	50	2	5
200	228684	303473	68779	2.8	50	2	5
200	228521	303473	68779	2.8	50	2	5
200	228980	303473	68779	2.8	50	2	5
200	228662	303473	68779	2.8	50	2	5
200	228660	303473	68779	2.8	50	2	5
200	228923	303473	68779	2.8	50	2	5
200	228777	303473	68779	2.8	50	2	5
200	228782	303473	68779	2.8	50	2	5
200	228792	303473	68779	2.8	50	2	5
200	228747	303473	68779	2.8	50	2	5
200	228742	303473	68779	2.8	50	2	5
150	228717	303473	68779	2.8	50	2	5
200	228634	303473	68779	2.8	50	2	5
200	228781	303473	68779	2.8	50	2	5
150	228503	303473	68779	2.8	50	2	5
200	228720	303473	68779	2.8	50	2	5
200	228659	303473	68779	2.8	50	2	5
200	228758	303473	68779	2.8	50	2	5
200	228487	303473	68779	2.8	50	2	5
200	228616	303473	68779	2.8	50	2	5
200	228672	303473	68779	2.8	50	2	5
200	228690	303473	68779	2.8	50	2	5
150	228510	303473	68779	2.8	50	2	5
200	228742	303473	68779	2.8	50	2	5
150	228708	303473	68779	2.8	50	2	5
200	228615	303473	68779	2.8	50	2	5
200	228805	303473	68779	2.8	50	2	5
200	228683	303473	68779	2.8	50	2	5
150	228773	303473	68779	2.8	50	2	5
150	228763	303473	68779	2.8	50	2	5
150	228457	303473	68779	2.8	50	2	5
200	228721	303473	68779	2.8	50	2	5
200	228627	303473	68779	2.8	50	2	5
200	228755	303473	68779	2.8	50	2	5
200	228745	303473	68779	2.8	50	2	5
150	228931	303473	68779	2.8	50	2	5
150	228459	303473	68779	2.8	50	2	5
150	228703	303473	68779	2.8	50	2	5
200	228670	303473	68779	2.8	50	2	5
200	228601	303473	68779	2.8	50	2	5
150	228489	303473	68779	2.8	50	2	5
200	228639	303473	68779	2.8	50	2	5
200	228515	303473	68779	2.8	50	2	5
200	228461	303473	68779	2.8	50	2	5
200	228738	303473	68779	2.8	50	2	5
150	228602	303473	68779	2.8	50	2	5
200	228978	303473	68779	2.8	50	2	5
150	228530	303473	68779	2.8	50	2	5
200	228629	303473	68779	2.8	50	2	5
150	228613	303473	68779	2.8	50	2	5
150	228603	303473	68779	2.8	50	2	5
200	228873	303473	68779	2.8	50	2	5
200	228754	303473	68779	2.8	50	2	5
200	229027	303473	68779	2.8	50	2	5
150	228804	303473	68779	2.8	50	2	5
200	228595	303473	68779	2.8	50	2	5
200	228885	303473	68779	2.8	50	2	5
200	228712	303473	68779	2.8	50	2	5
200	229326	303473	68779	2.8	50	2	5
150	228614	303473	68779	2.8	50	2	5
200	228756	303473	68779	2.8	50	2	5
200	228912	303473	68779	2.8	50	2	5
200	228705	303473	68779	2.8	50	2	5
200	228890	303473	68779	2.8	50	2	5
150	228593	303473	68779	2.8	50	2	5
200	228690	303473	68779	2.8	50	2	5
200	228763	303473	68779	2.8	50	2	5
200	228903	303473	68779	2.8	50	2	5
200	228656	303473	68779	2.8	50	2	5
200	228583	303473	68779	2.8	50	2	5
150	228739	303473	68779	2.8	50	2	5
150	228768	303473	68779	2.8	50	2	5
200	228468	303473	68779	2.8	50	2	5
200	228873	303473	68779	2.8	50	2	5
200	228701	303473	68779	2.8	50	2	5
200	228673	303473	68779	2.8	50	2	5
150	228326	303473	68779	2.8	50	2	5
200	228688	303473	68779	2.8	50	2	5
200	228611	303473	68779	2.8	50	2	5
200	228663	303473	68779	2.8	50	2	5
200	229011	303473	68779	2.8	50	2	5
200	228472	303473	68779	2.8	50	2	5
200	228763	303473	68779	2.8	50	2	5
150	228639	303473	68779	2.8	50	2	5
150	228664	303473	68779	2.8	50	2	5
200	228701	303473	68779	2.8	50	2	5
200	228543	303473	68779	2.8	50	2	5
200	228743	303473	68779	2.8	50	2	5
150	228885	303473	68779	2.8	50	2	5
200	229095	303473	68779	2.8	50	2	5
200	228797	303473	68779	2.8	50	2	5
150	228374	303473	68779	2.8	50	2	5
150	228879	303473	68779	2.8	50	2	5
150	228629	303473	68779	2.8	50	2	5
200	228799	303473	68779	2.8	50	2	5
200	228795	303473	68779	2.8	50	2	5
200	228820	303473	68779	2.8	50	2	5
150	228481	303473	68779	2.8	50	2	5
200	228896	303473	68779	2.8	50	2	5
