t	nsat	m	n	chi	lambda	k	timebudget
610	228546	303473	68779	1.0	610	2	5
610	228410	303473	68779	1.0	610	2	5
610	228389	303473	68779	1.0	610	2	5
610	228300	303473	68779	1.0	610	2	5
610	228603	303473	68779	1.0	610	2	5
610	228417	303473	68779	1.0	610	2	5
610	228468	303473	68779	1.0	610	2	5
610	228519	303473	68779	1.0	610	2	5
610	228281	303473	68779	1.0	610	2	5
610	228355	303473	68779	1.0	610	2	5
610	228143	303473	68779	1.0	610	2	5
610	228491	303473	68779	1.0	610	2	5
610	228214	303473	68779	1.0	610	2	5
610	228451	303473	68779	1.0	610	2	5
610	228477	303473	68779	1.0	610	2	5
610	228293	303473	68779	1.0	610	2	5
610	228262	303473	68779	1.0	610	2	5
610	228249	303473	68779	1.0	610	2	5
610	228051	303473	68779	1.0	610	2	5
610	228406	303473	68779	1.0	610	2	5
610	228330	303473	68779	1.0	610	2	5
610	228357	303473	68779	1.0	610	2	5
610	228324	303473	68779	1.0	610	2	5
610	228422	303473	68779	1.0	610	2	5
610	228303	303473	68779	1.0	610	2	5
610	228426	303473	68779	1.0	610	2	5
610	228182	303473	68779	1.0	610	2	5
610	228121	303473	68779	1.0	610	2	5
610	228222	303473	68779	1.0	610	2	5
610	228382	303473	68779	1.0	610	2	5
610	228368	303473	68779	1.0	610	2	5
610	228221	303473	68779	1.0	610	2	5
610	228344	303473	68779	1.0	610	2	5
610	228033	303473	68779	1.0	610	2	5
610	228641	303473	68779	1.0	610	2	5
610	228399	303473	68779	1.0	610	2	5
710	228303	303473	68779	1.0	710	2	5
710	228218	303473	68779	1.0	710	2	5
710	228150	303473	68779	1.0	710	2	5
710	228471	303473	68779	1.0	710	2	5
710	228276	303473	68779	1.0	710	2	5
710	228188	303473	68779	1.0	710	2	5
710	228421	303473	68779	1.0	710	2	5
710	228176	303473	68779	1.0	710	2	5
710	228237	303473	68779	1.0	710	2	5
710	228048	303473	68779	1.0	710	2	5
710	228286	303473	68779	1.0	710	2	5
710	228325	303473	68779	1.0	710	2	5
710	228367	303473	68779	1.0	710	2	5
710	228154	303473	68779	1.0	710	2	5
710	228308	303473	68779	1.0	710	2	5
710	228189	303473	68779	1.0	710	2	5
710	228097	303473	68779	1.0	710	2	5
710	228147	303473	68779	1.0	710	2	5
710	228359	303473	68779	1.0	710	2	5
710	228281	303473	68779	1.0	710	2	5
710	228499	303473	68779	1.0	710	2	5
710	228115	303473	68779	1.0	710	2	5
710	228216	303473	68779	1.0	710	2	5
710	228560	303473	68779	1.0	710	2	5
710	228279	303473	68779	1.0	710	2	5
710	228369	303473	68779	1.0	710	2	5
710	228260	303473	68779	1.0	710	2	5
710	228373	303473	68779	1.0	710	2	5
710	228328	303473	68779	1.0	710	2	5
710	228148	303473	68779	1.0	710	2	5
710	228638	303473	68779	1.0	710	2	5
710	228526	303473	68779	1.0	710	2	5
710	228237	303473	68779	1.0	710	2	5
710	228240	303473	68779	1.0	710	2	5
710	228307	303473	68779	1.0	710	2	5
710	228448	303473	68779	1.0	710	2	5
710	228280	303473	68779	1.0	710	2	5
710	228324	303473	68779	1.0	710	2	5
710	228151	303473	68779	1.0	710	2	5
710	228339	303473	68779	1.0	710	2	5
710	228272	303473	68779	1.0	710	2	5
710	228301	303473	68779	1.0	710	2	5
710	228393	303473	68779	1.0	710	2	5
710	228340	303473	68779	1.0	710	2	5
710	228191	303473	68779	1.0	710	2	5
710	228184	303473	68779	1.0	710	2	5
710	228446	303473	68779	1.0	710	2	5
710	228342	303473	68779	1.0	710	2	5
710	228401	303473	68779	1.0	710	2	5
710	228430	303473	68779	1.0	710	2	5
710	228465	303473	68779	1.0	710	2	5
710	228116	303473	68779	1.0	710	2	5
710	228418	303473	68779	1.0	710	2	5
710	228158	303473	68779	1.0	710	2	5
710	228301	303473	68779	1.0	710	2	5
710	228311	303473	68779	1.0	710	2	5
710	228366	303473	68779	1.0	710	2	5
710	228148	303473	68779	1.0	710	2	5
710	228481	303473	68779	1.0	710	2	5
710	228359	303473	68779	1.0	710	2	5
710	228250	303473	68779	1.0	710	2	5
710	228456	303473	68779	1.0	710	2	5
710	228497	303473	68779	1.0	710	2	5
710	228161	303473	68779	1.0	710	2	5
710	228394	303473	68779	1.0	710	2	5
710	228161	303473	68779	1.0	710	2	5
710	228111	303473	68779	1.0	710	2	5
710	228106	303473	68779	1.0	710	2	5
710	228575	303473	68779	1.0	710	2	5
710	228587	303473	68779	1.0	710	2	5
710	228310	303473	68779	1.0	710	2	5
710	228221	303473	68779	1.0	710	2	5
710	228176	303473	68779	1.0	710	2	5
710	228083	303473	68779	1.0	710	2	5
710	228448	303473	68779	1.0	710	2	5
710	228122	303473	68779	1.0	710	2	5
710	228323	303473	68779	1.0	710	2	5
710	228450	303473	68779	1.0	710	2	5
710	228187	303473	68779	1.0	710	2	5
710	227987	303473	68779	1.0	710	2	5
710	228445	303473	68779	1.0	710	2	5
710	228227	303473	68779	1.0	710	2	5
710	228278	303473	68779	1.0	710	2	5
710	228306	303473	68779	1.0	710	2	5
710	228160	303473	68779	1.0	710	2	5
710	228241	303473	68779	1.0	710	2	5
710	228210	303473	68779	1.0	710	2	5
710	228112	303473	68779	1.0	710	2	5
710	228199	303473	68779	1.0	710	2	5
710	228426	303473	68779	1.0	710	2	5
710	228107	303473	68779	1.0	710	2	5
710	228280	303473	68779	1.0	710	2	5
710	228112	303473	68779	1.0	710	2	5
710	228196	303473	68779	1.0	710	2	5
710	228242	303473	68779	1.0	710	2	5
710	228258	303473	68779	1.0	710	2	5
710	228210	303473	68779	1.0	710	2	5
710	228563	303473	68779	1.0	710	2	5
710	228285	303473	68779	1.0	710	2	5
710	228368	303473	68779	1.0	710	2	5
810	228218	303473	68779	1.0	810	2	5
810	228408	303473	68779	1.0	810	2	5
810	228400	303473	68779	1.0	810	2	5
810	228481	303473	68779	1.0	810	2	5
810	228091	303473	68779	1.0	810	2	5
810	228189	303473	68779	1.0	810	2	5
810	228705	303473	68779	1.0	810	2	5
810	228606	303473	68779	1.0	810	2	5
810	228166	303473	68779	1.0	810	2	5
810	228374	303473	68779	1.0	810	2	5
810	228421	303473	68779	1.0	810	2	5
810	228337	303473	68779	1.0	810	2	5
810	228172	303473	68779	1.0	810	2	5
810	228178	303473	68779	1.0	810	2	5
810	227941	303473	68779	1.0	810	2	5
810	228307	303473	68779	1.0	810	2	5
810	228087	303473	68779	1.0	810	2	5
810	228372	303473	68779	1.0	810	2	5
810	228331	303473	68779	1.0	810	2	5
810	228411	303473	68779	1.0	810	2	5
810	228430	303473	68779	1.0	810	2	5
810	228253	303473	68779	1.0	810	2	5
810	228052	303473	68779	1.0	810	2	5
810	228330	303473	68779	1.0	810	2	5
810	228360	303473	68779	1.0	810	2	5
810	228334	303473	68779	1.0	810	2	5
810	228096	303473	68779	1.0	810	2	5
810	228241	303473	68779	1.0	810	2	5
810	228390	303473	68779	1.0	810	2	5
810	228091	303473	68779	1.0	810	2	5
810	228162	303473	68779	1.0	810	2	5
810	228500	303473	68779	1.0	810	2	5
810	228213	303473	68779	1.0	810	2	5
810	228165	303473	68779	1.0	810	2	5
810	228193	303473	68779	1.0	810	2	5
810	228192	303473	68779	1.0	810	2	5
810	228527	303473	68779	1.0	810	2	5
810	228361	303473	68779	1.0	810	2	5
810	228272	303473	68779	1.0	810	2	5
810	228008	303473	68779	1.0	810	2	5
810	228210	303473	68779	1.0	810	2	5
810	228757	303473	68779	1.0	810	2	5
810	228261	303473	68779	1.0	810	2	5
810	228165	303473	68779	1.0	810	2	5
810	228276	303473	68779	1.0	810	2	5
810	228363	303473	68779	1.0	810	2	5
810	228093	303473	68779	1.0	810	2	5
810	228693	303473	68779	1.0	810	2	5
810	228443	303473	68779	1.0	810	2	5
810	228223	303473	68779	1.0	810	2	5
810	228471	303473	68779	1.0	810	2	5
810	228105	303473	68779	1.0	810	2	5
810	228332	303473	68779	1.0	810	2	5
810	228285	303473	68779	1.0	810	2	5
810	228352	303473	68779	1.0	810	2	5
810	228333	303473	68779	1.0	810	2	5
810	228410	303473	68779	1.0	810	2	5
810	228159	303473	68779	1.0	810	2	5
810	228261	303473	68779	1.0	810	2	5
810	228444	303473	68779	1.0	810	2	5
810	228123	303473	68779	1.0	810	2	5
810	228174	303473	68779	1.0	810	2	5
810	228324	303473	68779	1.0	810	2	5
810	228465	303473	68779	1.0	810	2	5
810	228619	303473	68779	1.0	810	2	5
810	228211	303473	68779	1.0	810	2	5
810	228479	303473	68779	1.0	810	2	5
810	228151	303473	68779	1.0	810	2	5
810	228160	303473	68779	1.0	810	2	5
810	228249	303473	68779	1.0	810	2	5
810	228077	303473	68779	1.0	810	2	5
810	228348	303473	68779	1.0	810	2	5
810	228349	303473	68779	1.0	810	2	5
810	228286	303473	68779	1.0	810	2	5
810	228193	303473	68779	1.0	810	2	5
810	228332	303473	68779	1.0	810	2	5
810	228304	303473	68779	1.0	810	2	5
810	228535	303473	68779	1.0	810	2	5
810	228371	303473	68779	1.0	810	2	5
810	228019	303473	68779	1.0	810	2	5
810	228232	303473	68779	1.0	810	2	5
810	228231	303473	68779	1.0	810	2	5
810	228298	303473	68779	1.0	810	2	5
810	228164	303473	68779	1.0	810	2	5
810	228646	303473	68779	1.0	810	2	5
810	228270	303473	68779	1.0	810	2	5
810	228505	303473	68779	1.0	810	2	5
810	228475	303473	68779	1.0	810	2	5
810	228116	303473	68779	1.0	810	2	5
810	228406	303473	68779	1.0	810	2	5
810	228293	303473	68779	1.0	810	2	5
810	227807	303473	68779	1.0	810	2	5
810	228385	303473	68779	1.0	810	2	5
810	228100	303473	68779	1.0	810	2	5
810	228153	303473	68779	1.0	810	2	5
810	228221	303473	68779	1.0	810	2	5
810	228515	303473	68779	1.0	810	2	5
810	228339	303473	68779	1.0	810	2	5
810	228219	303473	68779	1.0	810	2	5
810	228370	303473	68779	1.0	810	2	5
910	228312	303473	68779	1.0	910	2	5
910	228305	303473	68779	1.0	910	2	5
910	228656	303473	68779	1.0	910	2	5
910	228095	303473	68779	1.0	910	2	5
910	228470	303473	68779	1.0	910	2	5
910	228004	303473	68779	1.0	910	2	5
910	228554	303473	68779	1.0	910	2	5
910	228453	303473	68779	1.0	910	2	5
910	228135	303473	68779	1.0	910	2	5
910	228598	303473	68779	1.0	910	2	5
910	228184	303473	68779	1.0	910	2	5
910	228624	303473	68779	1.0	910	2	5
910	228274	303473	68779	1.0	910	2	5
910	228379	303473	68779	1.0	910	2	5
910	228095	303473	68779	1.0	910	2	5
910	228206	303473	68779	1.0	910	2	5
910	228376	303473	68779	1.0	910	2	5
910	228316	303473	68779	1.0	910	2	5
910	228272	303473	68779	1.0	910	2	5
910	228048	303473	68779	1.0	910	2	5
910	228262	303473	68779	1.0	910	2	5
910	228006	303473	68779	1.0	910	2	5
910	228389	303473	68779	1.0	910	2	5
910	228659	303473	68779	1.0	910	2	5
910	228306	303473	68779	1.0	910	2	5
910	228147	303473	68779	1.0	910	2	5
910	228113	303473	68779	1.0	910	2	5
910	228238	303473	68779	1.0	910	2	5
910	228311	303473	68779	1.0	910	2	5
910	228157	303473	68779	1.0	910	2	5
910	228256	303473	68779	1.0	910	2	5
910	228373	303473	68779	1.0	910	2	5
910	228278	303473	68779	1.0	910	2	5
910	228279	303473	68779	1.0	910	2	5
910	228192	303473	68779	1.0	910	2	5
910	228393	303473	68779	1.0	910	2	5
910	228347	303473	68779	1.0	910	2	5
910	228605	303473	68779	1.0	910	2	5
910	228570	303473	68779	1.0	910	2	5
910	228253	303473	68779	1.0	910	2	5
910	228219	303473	68779	1.0	910	2	5
910	228367	303473	68779	1.0	910	2	5
910	228339	303473	68779	1.0	910	2	5
910	228501	303473	68779	1.0	910	2	5
910	228392	303473	68779	1.0	910	2	5
910	228143	303473	68779	1.0	910	2	5
910	228317	303473	68779	1.0	910	2	5
910	228535	303473	68779	1.0	910	2	5
910	228255	303473	68779	1.0	910	2	5
910	228158	303473	68779	1.0	910	2	5
910	228351	303473	68779	1.0	910	2	5
910	228004	303473	68779	1.0	910	2	5
910	228300	303473	68779	1.0	910	2	5
910	227922	303473	68779	1.0	910	2	5
910	228170	303473	68779	1.0	910	2	5
910	228314	303473	68779	1.0	910	2	5
910	228192	303473	68779	1.0	910	2	5
910	228223	303473	68779	1.0	910	2	5
910	228302	303473	68779	1.0	910	2	5
910	228358	303473	68779	1.0	910	2	5
910	228226	303473	68779	1.0	910	2	5
910	228433	303473	68779	1.0	910	2	5
910	228097	303473	68779	1.0	910	2	5
910	228274	303473	68779	1.0	910	2	5
910	228122	303473	68779	1.0	910	2	5
910	228513	303473	68779	1.0	910	2	5
910	228112	303473	68779	1.0	910	2	5
910	228177	303473	68779	1.0	910	2	5
910	228164	303473	68779	1.0	910	2	5
910	228322	303473	68779	1.0	910	2	5
910	228733	303473	68779	1.0	910	2	5
910	228367	303473	68779	1.0	910	2	5
910	228348	303473	68779	1.0	910	2	5
910	228429	303473	68779	1.0	910	2	5
910	228258	303473	68779	1.0	910	2	5
910	228900	303473	68779	1.0	910	2	5
910	228412	303473	68779	1.0	910	2	5
910	228231	303473	68779	1.0	910	2	5
910	228064	303473	68779	1.0	910	2	5
910	228136	303473	68779	1.0	910	2	5
910	228282	303473	68779	1.0	910	2	5
910	228173	303473	68779	1.0	910	2	5
910	228390	303473	68779	1.0	910	2	5
910	228423	303473	68779	1.0	910	2	5
910	228317	303473	68779	1.0	910	2	5
910	228264	303473	68779	1.0	910	2	5
910	228157	303473	68779	1.0	910	2	5
910	228275	303473	68779	1.0	910	2	5
910	228290	303473	68779	1.0	910	2	5
910	228271	303473	68779	1.0	910	2	5
910	228134	303473	68779	1.0	910	2	5
910	228494	303473	68779	1.0	910	2	5
910	228162	303473	68779	1.0	910	2	5
910	228706	303473	68779	1.0	910	2	5
910	228166	303473	68779	1.0	910	2	5
910	228401	303473	68779	1.0	910	2	5
910	228430	303473	68779	1.0	910	2	5
910	228467	303473	68779	1.0	910	2	5
910	228155	303473	68779	1.0	910	2	5
910	228240	303473	68779	1.0	910	2	5
